number_sta,n_registros,fecha_min,fecha_max,lat,lon,height_sta,n_anios,cobertura,pct_nan_dd,pct_nan_ff,pct_nan_precip,pct_nan_hu,pct_nan_td,pct_nan_t,pct_nan_psl
14515001,258370,2016-01-01 00:00:00,2018-12-31 23:54:00,49.35,-0.77,68.0,3,0.9822460462287105,0.00016642799086585836,0.00016642799086585836,1.0,1.0,1.0,1.0,1.0
29082001,258279,2016-01-01 00:00:00,2018-12-31 23:54:00,48.75,-4.01,32.0,3,0.981900091240876,0.00013938415434466833,0.00013938415434466833,1.0,1.0,1.0,1.0,1.0
29022001,257695,2016-01-01 00:00:00,2018-12-31 23:54:00,48.28,-4.63,36.0,3,0.9796798965936739,5.044723413338836e-05,5.044723413338836e-05,1.0,1.0,1.0,1.0,1.0
29158001,243707,2016-01-01 00:00:00,2018-12-31 23:54:00,47.8,-4.37,3.0,3,0.9265016727493918,0.00020106111026763074,0.00020106111026763074,1.0,1.0,1.0,1.0,1.0
29249002,133738,2017-06-22 16:06:00,2018-12-31 23:54:00,48.133,-3.717,260.0,2,0.5084321776155718,0.01567243416231734,0.00024675111037997244,3.738653187579377e-05,0.02450313299137119,0.02450313299137119,0.0,1.0
85119001,125840,2016-01-01 00:00:00,2017-06-09 08:00:00,46.97,-1.13,100.0,2,0.47840632603406325,1.0,1.0,0.0,0.0003258105530832278,0.0003337571519389515,1.589319771133635e-05,1.0
85097001,142738,2017-05-16 05:36:00,2018-12-31 23:54:00,46.925,-1.024,190.0,2,0.542647506082725,1.0,1.0,6.305258585659335e-05,1.0,1.0,2.8023371491769922e-05,1.0
35238003,118948,2017-08-23 06:24:00,2018-12-31 23:54:00,48.13,-1.64,65.0,2,0.4522049878345499,1.0,1.0,0.0,1.0,1.0,5.044221004135707e-05,1.0
29278001,130297,2016-01-01 00:00:00,2017-06-30 07:00:00,48.17,-3.73,138.0,2,0.4953505170316302,0.0013814592814876958,0.0013814592814876958,0.01630889429534066,0.004313222867755928,0.004320897641541976,0.004320897641541976,1.0
56251001,102052,2016-01-01 00:00:00,2017-03-02 06:00:00,47.64,-2.62,29.0,2,0.3879714111922141,1.0,1.0,0.0,1.0,1.0,0.7999843217183397,1.0
41173002,95262,2016-01-01 00:00:00,2017-02-02 06:00:00,47.9,1.52,129.0,2,0.36215784671532847,1.0,1.0,0.0,0.7999937015809032,0.7999937015809032,0.7999937015809032,1.0
79253002,88071,2016-01-01 00:00:00,2017-01-02 12:00:00,46.457,-0.205,129.0,2,0.334819799270073,1.0,1.0,5.677237683232583e-05,1.0,1.0,0.8000022708950733,1.0
86092002,81298,2016-01-01 00:00:00,2017-01-02 06:00:00,46.917,0.622,65.0,2,0.30907086374695864,1.0,1.0,0.0003075106398681138,1.0,1.0,0.8000565819577358,1.0
86096001,87077,2016-01-01 00:00:00,2017-01-02 06:00:00,46.852,0.287,95.0,2,0.33104090632603406,1.0,1.0,0.0005167839957738174,1.0,1.0,0.8001538867898527,1.0
44051002,145662,2016-01-01 00:00:00,2017-09-01 12:00:00,47.69,-1.69,43.0,2,0.5537636861313868,1.0,1.0,8.924771045293323e-05,1.0,1.0,0.8011835619447762,1.0
56178003,77300,2016-01-01 00:00:00,2016-11-18 10:00:00,48.06,-2.95,83.0,1,0.29387165450121655,0.0,0.0,0.0,0.0002457956015523566,0.0002457956015523566,0.0,1.0
22108001,58209,2018-05-03 11:06:00,2018-12-31 23:54:00,48.692,-3.04,0.0,1,0.2212933394160584,1.0,1.0,0.0,1.0,1.0,0.0,1.0
29113001,58209,2018-05-03 11:06:00,2018-12-31 23:54:00,48.663,-3.693,0.0,1,0.2212933394160584,1.0,1.0,0.0,1.0,1.0,0.0,1.0
50139001,47974,2018-06-14 12:06:00,2018-12-31 23:54:00,49.051,-1.04,28.0,1,0.18238290754257908,1.0,1.0,4.168924834280219e-05,1.0,1.0,0.0,1.0
78505001,39442,2018-07-20 15:18:00,2018-12-31 23:54:00,48.868,1.673,107.0,1,0.14994677615571775,1.0,1.0,5.070736778056695e-05,1.0,1.0,0.0,1.0
56081003,20473,2016-01-01 00:00:00,2016-03-26 17:00:00,48.05,-3.66,165.0,1,0.07783226885644769,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35294001,20024,2018-10-09 13:36:00,2018-12-31 23:54:00,47.693,-1.998,46.0,1,0.07612530413625304,1.0,1.0,0.0,1.0,1.0,0.0,1.0
37122001,18588,2018-10-15 13:12:00,2018-12-31 23:54:00,47.351,0.654,85.0,1,0.07066605839416058,1.0,1.0,0.0,0.0,0.0,0.0,1.0
49007011,16233,2018-10-25 08:06:00,2018-12-31 23:54:00,47.453,-0.56,35.0,1,0.06171304744525547,1.0,1.0,0.0,1.0,1.0,0.0,1.0
37113001,12622,2018-11-09 09:48:00,2018-12-31 23:54:00,46.92,0.806,70.0,1,0.04798509732360097,1.0,1.0,0.0,1.0,1.0,0.0,1.0
37119001,12607,2018-11-09 11:18:00,2018-12-31 23:54:00,47.119,0.421,38.0,1,0.04792807177615572,1.0,1.0,0.0,1.0,1.0,0.0,1.0
49276001,11178,2018-11-15 10:12:00,2018-12-31 23:54:00,47.353,-1.008,22.0,1,0.04249543795620438,1.0,1.0,0.0,1.0,1.0,0.0,1.0
37241001,10214,2018-11-19 10:36:00,2018-12-31 23:54:00,47.444,0.318,86.0,1,0.03883059610705596,1.0,1.0,0.0,1.0,1.0,0.0,1.0
37170001,10202,2018-11-19 11:48:00,2018-12-31 23:54:00,47.605,0.598,114.0,1,0.038784975669099754,1.0,1.0,0.0,1.0,1.0,0.0,1.0
49373001,9491,2018-11-22 10:54:00,2018-12-31 23:54:00,47.147,-0.53,98.0,1,0.03608196472019465,1.0,1.0,0.0,1.0,1.0,0.0,1.0
76582001,8257,2018-11-27 14:18:00,2018-12-31 23:54:00,49.84,1.167,22.0,1,0.03139066301703163,1.0,1.0,0.0,1.0,1.0,0.0,1.0
86066001,6328,2018-12-05 15:12:00,2018-12-31 23:54:00,46.814,0.577,116.0,1,0.024057177615571777,1.0,1.0,0.0,1.0,1.0,0.0,1.0
61377001,6108,2018-12-06 13:12:00,2018-12-31 23:54:00,48.724,-0.73,306.0,1,0.02322080291970803,1.0,1.0,0.0,1.0,1.0,0.0,1.0
36088005,4760,2017-10-18 11:06:00,2017-11-07 07:00:00,46.948,1.993,140.0,1,0.01809610705596107,1.0,1.0,0.00021008403361344463,1.0,1.0,0.0,1.0
35238800,2851,2017-08-11 09:00:00,2017-08-23 06:00:00,48.13,-1.64,65.0,1,0.010838655717761558,1.0,1.0,0.0,1.0,1.0,0.0,1.0
49027001,8057,2018-11-28 10:18:00,2018-12-31 23:54:00,47.152,-0.938,100.0,1,0.030630322384428223,1.0,1.0,0.0,1.0,1.0,0.00012411567580983274,1.0
49022001,12856,2018-11-08 10:24:00,2018-12-31 23:54:00,47.309,-0.597,81.0,1,0.04887469586374696,1.0,1.0,0.0,1.0,1.0,0.000155569383945231,1.0
22135001,76250,2016-01-01 00:00:00,2016-11-14 09:00:00,48.55,-3.38,148.0,1,0.2898798661800487,0.0038426229508197185,0.0038426229508197185,0.0,0.00030163934426230554,0.0004983606557377174,0.0002360655737705386,1.0
23025001,6094,2018-12-05 08:48:00,2018-12-31 23:54:00,46.322,1.912,371.0,1,0.02316757907542579,1.0,1.0,0.0,1.0,1.0,0.0003281916639317206,1.0
35026001,18628,2018-10-15 09:12:00,2018-12-31 23:54:00,48.111,-2.124,84.0,1,0.07081812652068127,1.0,1.0,0.0,1.0,1.0,0.0037041013528021915,1.0
86118001,761,2016-01-01 00:00:00,2016-01-04 04:00:00,46.477,0.985,120.0,1,0.0028930961070559613,1.0,1.0,0.0,1.0,1.0,0.7989487516425755,1.0
86149001,781,2016-01-01 00:00:00,2016-01-04 06:00:00,46.917,0.025,60.0,1,0.002969130170316302,1.0,1.0,0.0,1.0,1.0,0.7989756722151089,1.0
53215001,58141,2016-01-01 00:00:00,2016-08-31 06:00:00,47.79,-0.71,63.0,1,0.22103482360097323,1.0,1.0,0.0,0.800037839046456,0.8355549440154109,0.8355205448822689,1.0
