date,t_c,td_c,hu,psl_hpa,ff,u,v,precip,n_obs
2016-01-13 03:00:00,6.22,2.78,78.8,1010.77,9.15,7.924,-4.575,0.0,10
2016-01-13 04:00:00,6.32,2.49,76.5,1011.63,9.96,8.626,-4.98,0.0,10
2016-01-13 05:00:00,6.41,2.29,74.9,1012.66,9.17,7.941,-4.585,0.0,10
2016-01-13 06:00:00,6.41,1.75,72.2,1013.47,10.34,8.955,-5.17,0.0,10
2016-01-13 07:00:00,5.91,1.35,72.7,1014.31,9.22,8.125,-4.308,0.0,10
2016-01-13 08:00:00,5.38,1.14,74.3,1015.18,7.58,7.129,-2.471,0.0,10
2016-01-13 09:00:00,6.02,1.5,72.9,1015.88,7.32,7.149,-1.493,0.0,10
2016-01-13 10:00:00,6.657,1.729,70.857,1016.757,7.271,7.161,-1.263,0.0,7
2016-01-13 11:00:00,7.34,1.91,68.4,1016.88,7.25,7.192,-0.408,0.0,10
2016-01-13 12:00:00,7.6,1.5,65.4,1016.86,7.35,7.292,0.667,0.0,10
2016-01-13 13:00:00,7.27,0.99,64.5,1016.64,7.21,7.155,0.634,0.0,10
2016-01-13 14:00:00,6.7,0.5,64.7,1016.45,5.11,5.064,0.523,0.0,10
2016-01-13 15:00:00,6.33,-0.3,62.6,1016.31,3.59,3.045,1.777,0.0,10
2016-01-13 16:00:00,5.01,-0.3,68.6,1015.96,2.09,0.569,1.895,0.0,10
2016-01-13 17:00:00,4.03,-0.51,72.3,1015.37,2.32,-0.5,2.245,0.0,10
2016-01-13 18:00:00,4.65,0.68,75.6,1014.95,3.53,-0.094,3.408,0.0,10
2016-01-13 19:00:00,4.74,2.36,84.6,1014.42,4.32,1.178,4.07,0.6,10
2016-01-13 20:00:00,4.6,2.97,89.3,1013.73,4.08,1.031,3.855,0.6,10
2016-01-13 21:00:00,4.4,3.12,91.3,1013.09,2.68,2.032,1.685,2.0,10
2016-01-13 22:00:00,4.8,3.31,90.1,1011.88,3.45,0.828,3.157,0.2,10
2016-01-13 23:00:00,4.92,2.91,86.7,1010.64,4.6,0.637,4.544,0.0,10
2016-01-14 00:00:00,5.04,2.83,85.5,1009.39,5.3,0.278,5.276,0.0,10
2016-01-14 01:00:00,4.76,2.92,87.9,1008.25,5.42,3.828,2.927,2.2,10
2016-01-14 02:00:00,3.98,2.7,91.3,1007.35,6.23,5.238,2.832,7.1,10
2016-01-14 03:00:00,3.85,2.62,91.7,1005.86,6.3,2.944,5.444,5.8,10
2016-01-14 04:00:00,4.63,3.31,91.2,1004.53,5.89,2.556,5.114,1.6,10
2016-01-14 05:00:00,5.76,3.44,85.1,1004.26,5.27,4.845,2.001,0.0,10
2016-01-14 06:00:00,5.55,1.74,76.6,1004.23,5.22,5.073,1.159,0.0,10
2016-01-14 07:00:00,5.08,0.1,70.1,1004.23,5.57,5.459,1.067,0.0,10
2016-01-14 08:00:00,5.0,0.08,70.4,1004.37,6.94,6.9,0.453,0.0,10
2016-01-14 09:00:00,5.56,0.43,69.5,1004.4,6.76,6.657,1.174,0.0,10
2016-01-14 10:00:00,6.34,0.86,68.1,1004.29,7.78,7.66,1.148,0.0,10
2016-01-14 11:00:00,6.29,1.27,70.4,1003.91,9.98,9.964,-0.188,0.0,10
2016-01-14 12:00:00,5.32,0.9,73.2,1003.82,9.89,9.798,-1.049,0.0,10
2016-01-14 13:00:00,5.43,0.79,72.0,1003.91,9.8,9.74,-0.691,0.0,10
2016-01-14 14:00:00,5.52,0.82,71.8,1004.1,10.28,10.124,-1.785,0.0,10
2016-01-14 15:00:00,5.43,0.3,69.4,1004.77,11.63,10.747,-4.366,0.0,10
2016-01-14 16:00:00,5.03,0.67,73.4,1005.56,12.22,10.836,-5.568,0.0,10
2016-01-14 17:00:00,5.14,-0.62,66.3,1006.23,12.54,11.784,-4.289,0.0,10
2016-01-14 18:00:00,4.77,-1.75,62.7,1006.93,12.92,12.2,-4.197,0.0,10
2016-01-14 19:00:00,4.68,-2.73,58.7,1007.45,13.85,12.919,-4.942,0.0,10
2016-01-14 20:00:00,4.36,-2.79,59.8,1007.7,14.95,13.386,-6.533,0.0,10
2016-01-14 21:00:00,3.88,-1.98,65.7,1008.03,15.26,13.058,-7.856,0.0,10
2016-01-14 22:00:00,4.42,-2.49,60.9,1008.64,14.34,12.523,-6.947,0.0,10
2016-01-14 23:00:00,4.39,-2.48,61.1,1009.77,13.43,11.499,-6.903,0.0,10
2016-01-15 00:00:00,4.33,-2.81,59.8,1010.53,13.12,10.961,-7.133,0.0,10
2016-01-15 01:00:00,4.45,-3.02,58.4,1011.39,12.74,10.649,-6.918,0.0,10
2016-01-15 02:00:00,4.31,-2.58,60.9,1012.1,12.65,10.323,-7.227,0.0,10
2016-01-15 03:00:00,3.96,-1.88,65.8,1012.6,12.13,9.666,-7.263,0.0,10
2016-01-15 04:00:00,3.8,-1.18,70.1,1013.0,12.01,9.573,-7.187,0.0,10
2016-01-15 05:00:00,3.71,-0.83,72.3,1013.1,11.52,8.825,-7.405,0.0,10
2016-01-15 06:00:00,3.72,-0.8,72.4,1013.5,12.1,8.664,-8.383,0.0,10
2016-01-15 07:00:00,3.56,-0.68,73.8,1014.16,12.02,7.556,-9.327,0.0,10
2016-01-15 08:00:00,3.53,-0.73,73.7,1014.81,11.31,7.27,-8.664,0.0,10
2016-01-15 09:00:00,3.87,-0.55,72.9,1015.65,11.02,7.22,-8.305,0.0,10
2016-01-15 10:00:00,4.45,-0.39,70.8,1016.45,10.87,6.987,-8.327,0.0,10
2016-01-15 11:00:00,4.76,-0.16,70.4,1017.04,10.82,6.955,-8.289,0.0,10
2016-01-15 12:00:00,4.96,0.04,70.4,1017.53,10.83,6.803,-8.407,0.0,10
2016-01-15 13:00:00,5.17,0.22,70.3,1017.84,10.54,6.0,-8.617,0.0,10
2016-01-15 14:00:00,5.56,0.41,69.3,1018.28,10.61,5.905,-8.769,0.0,10
2016-01-15 15:00:00,5.45,-0.35,66.3,1019.13,10.77,5.385,-9.327,0.0,10
2016-01-15 16:00:00,5.18,-1.34,62.9,1019.94,11.29,5.645,-9.777,0.0,10
2016-01-15 17:00:00,4.92,-1.81,61.8,1020.71,10.27,5.719,-8.485,0.0,10
2016-01-15 18:00:00,4.83,-1.89,61.9,1021.41,10.84,5.57,-9.283,0.0,10
2016-01-15 19:00:00,4.67,-1.37,64.9,1021.82,10.23,5.115,-8.859,0.0,10
2016-01-15 20:00:00,4.75,-0.45,69.0,1022.49,9.04,4.371,-7.898,0.0,10
2016-01-15 21:00:00,4.83,-0.01,70.8,1022.99,8.85,4.554,-7.574,0.0,10
2016-01-15 22:00:00,4.79,0.97,76.4,1023.69,8.02,4.595,-6.536,0.0,10
2016-01-15 23:00:00,4.49,1.17,78.9,1024.17,7.74,4.533,-6.239,0.0,10
2016-01-16 00:00:00,4.1,1.05,80.5,1024.48,6.46,3.817,-5.162,0.0,10
2016-01-16 01:00:00,4.1,0.92,79.6,1024.67,6.61,4.06,-5.196,0.0,10
2016-01-16 02:00:00,3.9,0.85,80.5,1025.1,6.31,4.211,-4.678,0.0,10
2016-01-16 03:00:00,3.51,1.15,84.7,1025.16,6.3,4.951,-3.871,0.0,10
2016-01-16 04:00:00,3.64,1.56,86.3,1025.38,6.81,5.335,-4.209,0.0,10
2016-01-16 05:00:00,4.24,1.83,84.3,1025.58,6.61,5.23,-3.94,0.0,10
2016-01-16 06:00:00,4.76,1.42,78.9,1025.64,6.52,4.09,-5.066,0.0,10
2016-01-16 07:00:00,4.85,1.27,77.6,1025.9,7.63,4.795,-5.922,0.0,10
2016-01-16 08:00:00,5.05,0.96,75.0,1026.52,8.08,3.779,-7.119,0.0,10
2016-01-16 09:00:00,5.2,0.89,73.8,1027.05,7.18,3.356,-6.327,0.0,10
2016-01-16 10:00:00,5.94,1.57,73.6,1027.63,6.96,3.953,-5.697,0.0,10
2016-01-16 11:00:00,6.06,1.84,74.4,1027.75,8.08,4.494,-6.68,0.0,10
2016-01-16 12:00:00,6.38,1.84,72.8,1027.89,6.63,4.639,-4.675,0.0,10
2016-01-16 13:00:00,6.44,1.9,72.8,1027.81,6.58,4.578,-4.607,0.0,10
2016-01-16 14:00:00,6.19,1.37,71.4,1027.85,5.91,3.943,-4.383,0.0,10
2016-01-16 15:00:00,4.75,0.96,76.5,1027.96,5.36,3.842,-3.709,0.0,10
2016-01-16 16:00:00,4.04,0.68,78.7,1028.11,4.54,3.245,-3.151,0.0,10
2016-01-16 17:00:00,3.99,0.63,78.7,1028.27,5.05,3.92,-3.173,0.0,10
2016-01-16 18:00:00,4.17,0.59,77.6,1028.09,5.11,3.85,-3.349,0.0,10
2016-01-16 19:00:00,4.29,0.36,75.6,1027.91,5.79,3.818,-4.313,0.0,10
2016-01-16 20:00:00,4.21,0.22,75.2,1027.99,6.22,3.467,-5.137,0.0,10
2016-01-16 21:00:00,3.86,0.45,78.4,1027.84,5.4,3.251,-4.291,0.0,10
2016-01-16 22:00:00,4.13,0.32,76.3,1027.93,5.37,2.685,-4.651,0.0,10
2016-01-16 23:00:00,4.09,-0.17,73.7,1027.94,5.3,2.483,-4.668,0.0,10
2016-01-17 00:00:00,4.01,-0.04,74.8,1027.8,4.64,2.244,-4.054,0.0,10
2016-01-17 01:00:00,4.08,0.15,75.7,1027.6,4.3,2.394,-3.553,0.0,10
2016-01-17 02:00:00,4.08,0.06,75.2,1027.42,3.76,2.09,-3.109,0.0,10
2016-01-17 03:00:00,4.06,-0.64,71.5,1027.19,3.37,1.358,-3.061,0.0,10
2016-01-17 04:00:00,4.32,-0.26,72.2,1026.97,2.8,1.024,-2.553,0.0,10
2016-01-17 05:00:00,3.4,0.04,78.6,1027.0,2.9,0.89,-2.124,0.2,10
2016-01-17 06:00:00,3.18,0.61,83.2,1026.94,1.48,0.634,1.196,0.0,10
2016-01-17 07:00:00,3.03,0.47,83.2,1027.02,1.91,0.476,1.545,0.0,10
2016-01-17 08:00:00,2.95,0.63,84.8,1027.36,1.51,0.952,1.157,0.0,10
2016-01-17 09:00:00,3.34,0.95,84.5,1027.75,0.14,0.017,0.137,0.0,10
2016-01-17 10:00:00,4.07,0.79,79.2,1027.96,1.51,-0.575,1.345,0.0,10
2016-01-17 11:00:00,5.04,-0.95,65.4,1027.82,2.48,-1.433,2.013,0.0,10
2016-01-17 12:00:00,5.39,-2.22,58.1,1027.43,3.18,-2.434,1.991,0.0,10
2016-01-17 13:00:00,5.08,-1.88,60.8,1026.99,3.99,-3.373,2.09,0.0,10
2016-01-17 14:00:00,4.43,-1.95,63.3,1026.57,3.9,-3.377,1.95,0.0,10
2016-01-17 15:00:00,3.31,-2.11,67.7,1026.34,3.23,-2.408,2.109,0.0,10
2016-01-17 16:00:00,1.62,-2.46,74.4,1026.13,1.92,-1.243,1.427,0.0,10
2016-01-17 17:00:00,0.53,-2.97,77.4,1026.06,2.55,-1.91,1.65,0.0,10
2016-01-17 18:00:00,-0.46,-3.31,81.1,1025.85,2.61,-2.214,1.371,0.0,10
2016-01-17 19:00:00,-0.78,-3.31,83.0,1025.54,2.37,-1.842,1.486,0.0,10
2016-01-17 20:00:00,-0.71,-3.6,80.8,1025.01,2.85,-2.183,1.832,0.0,10
2016-01-17 21:00:00,-1.25,-3.85,82.5,1024.61,2.97,-2.337,1.821,0.0,10
2016-01-17 22:00:00,-1.21,-3.81,82.5,1023.95,4.09,-3.172,2.573,0.0,10
2016-01-17 23:00:00,-1.19,-4.08,80.6,1023.46,4.45,-3.254,3.016,0.0,10
2016-01-18 00:00:00,-1.35,-4.39,79.8,1022.62,4.01,-2.578,3.072,0.0,10
2016-01-18 01:00:00,-1.4,-4.42,79.9,1021.62,4.71,-3.497,3.138,0.0,10
2016-01-18 02:00:00,-1.68,-4.42,81.6,1020.83,4.28,-3.133,2.897,0.0,10
2016-01-18 03:00:00,-1.97,-4.41,83.3,1019.98,4.3,-3.294,2.764,0.0,10
2016-01-18 04:00:00,-2.24,-4.43,85.0,1019.2,4.02,-3.079,2.584,0.0,10
2016-01-18 05:00:00,-2.09,-4.34,84.5,1018.61,3.58,-2.742,2.301,0.0,10
2016-01-18 06:00:00,-2.23,-4.52,84.1,1018.27,3.58,-2.742,2.301,0.0,10
2016-01-18 07:00:00,-2.56,-4.64,85.6,1018.08,4.19,-3.425,2.386,0.0,10
2016-01-18 08:00:00,-2.54,-4.58,85.8,1017.79,3.83,-2.934,2.462,0.0,10
2016-01-18 09:00:00,-1.91,-4.33,83.5,1017.66,4.21,-3.269,2.643,0.0,10
2016-01-18 10:00:00,-1.04,-4.34,78.3,1017.28,4.4,-3.268,2.931,0.0,10
2016-01-18 11:00:00,-0.08,-4.56,71.8,1016.59,4.69,-3.073,3.535,0.0,10
2016-01-18 12:00:00,0.62,-4.82,66.8,1015.99,5.0,-3.214,3.83,0.0,10
2016-01-18 13:00:00,0.9,-4.99,64.6,1015.36,4.73,-3.04,3.623,0.0,10
2016-01-18 14:00:00,0.7,-5.2,64.6,1015.02,4.17,-2.851,3.009,0.0,10
2016-01-18 15:00:00,0.09,-4.67,70.2,1015.07,4.01,-3.473,2.005,0.0,10
2016-01-18 16:00:00,-0.5,-4.8,72.5,1015.18,3.64,-3.23,1.653,0.0,10
2016-01-18 17:00:00,-0.73,-4.21,77.4,1015.42,3.38,-3.219,0.994,0.0,10
2016-01-18 18:00:00,-1.1,-3.94,81.0,1015.71,3.39,-3.232,0.988,0.0,10
2016-01-18 19:00:00,-1.61,-3.93,84.3,1015.84,3.48,-3.303,1.069,0.0,10
2016-01-18 20:00:00,-2.18,-4.29,85.5,1015.76,3.39,-3.068,1.412,0.0,10
2016-01-18 21:00:00,-2.74,-4.45,88.1,1015.71,2.75,-2.356,1.394,0.0,10
2016-01-18 22:00:00,-2.92,-4.48,89.2,1015.95,2.0,-1.864,0.362,0.0,10
2016-01-18 23:00:00,-2.83,-4.27,89.8,1015.87,2.46,-2.432,0.141,0.0,10
2016-01-19 00:00:00,-2.93,-4.64,88.1,1015.67,2.41,-2.16,0.947,0.0,10
2016-01-19 01:00:00,-3.31,-5.0,88.1,1015.73,0.63,-0.276,0.481,0.0,10
2016-01-19 02:00:00,-3.92,-5.38,89.7,1015.83,0.06,-0.056,0.021,0.0,10
2016-01-19 03:00:00,-4.08,-5.22,91.8,1015.77,1.32,-1.293,0.192,0.0,10
2016-01-19 04:00:00,-3.9,-4.96,92.4,1015.96,0.89,-0.638,0.556,0.0,10
2016-01-19 05:00:00,-3.59,-4.69,92.0,1016.04,0.54,-0.328,0.407,0.0,10
2016-01-19 06:00:00,-3.37,-4.47,92.0,1016.35,0.8,-0.261,0.748,0.0,10
2016-01-19 07:00:00,-3.34,-4.54,91.5,1016.64,1.06,-0.412,0.957,0.0,10
2016-01-19 08:00:00,-3.16,-4.58,90.1,1016.85,1.43,-0.7,1.23,0.0,10
2016-01-19 09:00:00,-2.62,-4.63,86.1,1017.01,1.33,-0.156,1.301,0.0,10
2016-01-19 10:00:00,-1.12,-4.27,79.2,1017.33,1.54,-0.282,1.509,0.0,10
2016-01-19 11:00:00,0.94,-3.78,70.9,1017.4,2.24,-1.324,1.797,0.0,10
2016-01-19 12:00:00,1.77,-5.17,60.2,1017.21,2.71,-1.506,2.241,0.0,10
2016-01-19 13:00:00,2.68,-6.55,50.7,1016.89,2.08,-0.807,1.903,0.0,10
2016-01-19 14:00:00,3.14,-7.47,45.7,1016.86,1.02,-0.344,0.955,0.0,10
2016-01-19 15:00:00,3.02,-6.63,49.3,1017.13,0.93,0.282,0.818,0.0,10
2016-01-19 16:00:00,1.42,-7.14,53.2,1017.23,1.25,0.245,1.197,0.0,10
2016-01-19 17:00:00,-0.35,-6.39,64.0,1017.47,0.78,0.002,0.773,0.0,10
2016-01-19 18:00:00,-1.35,-5.95,71.1,1017.69,0.78,0.187,0.752,0.0,10
2016-01-19 19:00:00,-1.64,-6.02,72.1,1018.05,0.89,0.261,0.837,0.0,10
2016-01-19 20:00:00,-1.39,-5.54,73.3,1018.29,1.95,1.193,1.536,0.0,10
2016-01-19 21:00:00,-1.42,-4.96,76.8,1018.33,2.24,1.44,1.716,0.0,10
2016-01-19 22:00:00,-1.32,-4.93,76.5,1018.5,2.35,1.538,1.773,0.0,10
2016-01-19 23:00:00,-1.85,-5.17,78.1,1018.68,2.37,1.885,1.411,0.0,10
2016-01-20 00:00:00,-1.56,-4.8,78.5,1018.66,2.64,2.175,1.478,0.0,10
2016-01-20 01:00:00,-1.46,-4.43,80.2,1018.62,2.44,1.811,1.626,0.0,10
2016-01-20 02:00:00,-2.08,-4.46,83.7,1018.8,2.18,1.759,1.274,0.0,10
2016-01-20 03:00:00,-1.31,-4.27,80.3,1018.69,2.34,1.689,1.599,0.0,10
2016-01-20 04:00:00,-1.51,-4.11,82.5,1018.81,2.2,1.52,1.579,0.0,10
2016-01-20 05:00:00,-1.45,-4.04,82.5,1019.05,2.47,1.649,1.831,0.0,10
2016-01-20 06:00:00,-0.81,-3.49,82.1,1019.35,2.32,1.97,1.216,0.0,10
2016-01-20 07:00:00,-0.14,-2.86,81.9,1019.82,2.5,2.115,1.321,0.0,10
2016-01-20 08:00:00,0.08,-2.48,82.8,1020.24,2.1,1.627,1.324,0.0,10
2016-01-20 09:00:00,1.22,-1.9,79.8,1020.66,2.17,1.791,1.211,0.0,10
2016-01-20 10:00:00,3.07,-1.59,71.7,1020.98,2.9,2.222,1.864,0.0,10
2016-01-20 11:00:00,4.41,-1.38,66.1,1020.89,3.24,2.647,1.831,0.0,10
2016-01-20 12:00:00,5.24,-1.28,62.9,1020.78,3.39,2.481,2.295,0.0,10
2016-01-20 13:00:00,5.8,-0.82,62.4,1020.52,2.92,1.877,2.237,0.0,10
2016-01-20 14:00:00,5.85,-0.48,63.8,1020.63,2.22,1.171,1.872,0.0,10
2016-01-20 15:00:00,4.32,-0.6,70.4,1020.7,2.11,1.565,1.291,0.0,10
2016-01-20 16:00:00,3.53,-1.09,71.9,1020.97,2.48,1.483,1.972,0.0,10
2016-01-20 17:00:00,2.23,-1.69,75.4,1021.4,1.92,1.234,1.471,0.0,10
2016-01-20 18:00:00,0.83,-2.46,78.7,1021.65,1.49,0.918,1.166,0.0,10
2016-01-20 19:00:00,-0.22,-2.58,84.2,1022.02,1.19,0.797,0.821,0.0,10
2016-01-20 20:00:00,-0.38,-3.32,80.5,1022.3,2.02,1.707,1.07,0.0,10
2016-01-20 21:00:00,-0.48,-3.81,78.3,1022.52,1.78,1.304,1.187,0.0,10
2016-01-20 22:00:00,-1.0,-3.89,80.7,1022.64,1.47,0.982,1.089,0.0,10
2016-01-20 23:00:00,-1.09,-3.85,81.6,1023.09,1.54,0.986,1.172,0.0,10
2016-01-21 00:00:00,-1.75,-4.06,84.2,1023.02,0.97,0.297,0.892,0.0,10
2016-01-21 01:00:00,-2.1,-3.68,88.9,1022.99,0.83,-0.166,0.793,0.0,10
2016-01-21 02:00:00,-2.43,-3.78,90.5,1022.97,1.16,-0.591,0.976,0.0,10
2016-01-21 03:00:00,-2.31,-3.56,91.2,1022.72,1.85,-0.912,1.562,0.0,10
2016-01-21 04:00:00,-1.89,-4.14,84.7,1023.04,1.53,-0.855,1.247,0.0,10
2016-01-21 05:00:00,-2.38,-5.65,78.4,1023.35,1.62,-0.946,1.305,0.0,10
2016-01-21 06:00:00,-1.85,-6.55,70.3,1023.65,2.44,-1.6,1.837,0.0,10
2016-01-21 07:00:00,-2.0,-7.56,65.7,1024.0,2.38,-1.562,1.791,0.0,10
2016-01-21 08:00:00,-1.46,-6.34,69.4,1024.45,2.21,-1.558,1.545,0.0,10
2016-01-21 09:00:00,0.72,-3.85,71.6,1024.62,1.91,-1.11,1.54,0.0,10
2016-01-21 10:00:00,3.56,-2.44,65.0,1024.91,2.5,-0.579,2.368,0.0,10
2016-01-21 11:00:00,5.48,-2.87,55.0,1024.54,4.47,-0.142,4.458,0.0,10
2016-01-21 12:00:00,6.52,-2.47,52.7,1024.39,2.88,-0.17,2.865,0.0,10
2016-01-21 13:00:00,6.32,-2.51,53.2,1024.09,3.25,-0.564,3.201,0.0,10
2016-01-21 14:00:00,5.81,-1.94,57.5,1024.35,2.5,-1.009,2.261,0.0,10
2016-01-21 15:00:00,4.4,-2.66,60.2,1024.62,3.06,-1.137,2.77,0.0,10
2016-01-21 16:00:00,2.28,-2.52,70.5,1024.76,3.36,-2.125,2.598,0.0,10
2016-01-21 17:00:00,1.57,-2.61,73.6,1024.76,3.81,-2.208,3.088,0.0,10
2016-01-21 18:00:00,1.33,-2.52,75.6,1024.65,3.78,-2.287,2.969,0.0,10
2016-01-21 19:00:00,0.95,-2.57,77.4,1024.88,3.27,-2.184,2.422,0.0,10
2016-01-21 20:00:00,0.89,-2.41,78.6,1024.98,3.79,-2.516,2.806,0.0,10
2016-01-21 21:00:00,0.74,-2.28,80.4,1024.95,3.64,-2.34,2.788,0.0,10
2016-01-21 22:00:00,0.94,-2.24,79.3,1024.73,4.16,-2.775,3.086,0.0,10
2016-01-21 23:00:00,1.41,-2.41,75.7,1024.4,3.57,-2.284,2.7,0.0,10
2016-01-22 00:00:00,1.89,-2.84,70.9,1023.94,3.36,-2.113,2.555,0.0,10
2016-01-22 01:00:00,2.12,-3.51,66.5,1023.64,4.1,-1.527,3.763,0.0,10
2016-01-22 02:00:00,2.32,-3.91,63.6,1023.38,4.58,-1.086,4.378,0.0,10
2016-01-22 03:00:00,1.8,-3.82,66.4,1022.66,3.42,-1.586,3.008,0.0,10
2016-01-22 04:00:00,2.54,-3.53,64.2,1022.26,3.08,-1.254,2.79,0.0,10
2016-01-22 05:00:00,2.85,-2.95,65.6,1021.6,3.61,-1.998,2.991,0.0,10
2016-01-22 06:00:00,3.43,-2.32,66.1,1021.38,4.52,-1.803,4.111,0.0,10
2016-01-22 07:00:00,3.68,-1.6,68.6,1021.11,5.12,-1.772,4.782,0.0,10
2016-01-22 08:00:00,3.68,-1.62,68.5,1020.72,5.21,-1.093,5.08,0.0,10
2016-01-22 09:00:00,3.62,-1.36,70.1,1020.1,5.5,-1.951,5.136,0.0,10
2016-01-22 10:00:00,3.62,-1.06,71.6,1019.63,5.06,-2.257,4.51,0.0,10
2016-01-22 11:00:00,3.75,-0.08,76.2,1019.23,4.73,-1.81,4.27,0.0,10
2016-01-22 12:00:00,3.91,2.07,87.9,1018.47,4.08,-1.93,3.533,1.2,10
2016-01-22 13:00:00,4.65,2.89,88.4,1018.01,5.38,-0.83,5.307,0.2,10
2016-01-22 14:00:00,4.85,3.61,91.6,1017.69,4.53,-1.624,4.222,1.8,10
2016-01-22 15:00:00,5.78,4.68,92.6,1017.6,4.94,0.42,4.89,0.8,10
2016-01-22 16:00:00,6.27,5.07,92.0,1018.06,5.16,1.691,4.869,0.0,10
2016-01-22 17:00:00,6.58,5.59,93.5,1018.72,4.86,2.296,4.217,0.0,10
2016-01-22 18:00:00,7.38,6.61,94.8,1019.6,5.37,3.557,4.009,0.0,10
2016-01-22 19:00:00,8.64,8.04,96.0,1020.45,5.55,4.453,3.137,0.0,10
2016-01-22 20:00:00,8.81,8.06,95.1,1021.41,6.03,5.51,2.353,0.0,10
2016-01-22 21:00:00,9.09,7.06,87.2,1022.28,6.33,6.234,1.099,0.0,10
2016-01-22 22:00:00,8.03,6.36,89.2,1023.11,5.26,4.814,1.992,0.0,10
2016-01-22 23:00:00,7.22,6.07,92.6,1024.11,4.2,3.468,2.341,0.0,10
2016-01-23 00:00:00,8.45,6.14,85.5,1025.16,5.38,5.107,1.161,0.0,10
2016-01-23 01:00:00,8.52,6.28,85.8,1026.31,5.99,5.951,0.443,0.0,10
2016-01-23 02:00:00,8.67,6.62,86.8,1027.22,5.24,5.046,1.336,0.0,10
2016-01-23 03:00:00,8.14,6.47,89.2,1027.92,4.71,4.269,1.947,0.0,10
2016-01-23 04:00:00,7.68,6.46,91.9,1028.7,4.78,4.425,1.716,0.0,10
2016-01-23 05:00:00,7.57,6.25,91.4,1029.23,4.61,4.582,0.321,0.0,10
2016-01-23 06:00:00,6.06,4.85,91.9,1029.83,3.45,3.12,1.268,0.0,10
2016-01-23 07:00:00,5.78,4.83,93.5,1030.51,3.13,2.241,2.141,0.0,10
2016-01-23 08:00:00,6.27,5.37,94.0,1031.38,3.53,2.191,2.73,0.0,10
2016-01-23 09:00:00,7.6,6.75,94.4,1032.24,4.39,3.416,2.746,0.2,10
2016-01-23 10:00:00,8.96,7.87,92.9,1032.89,4.56,3.493,2.931,0.0,10
2016-01-23 11:00:00,10.02,8.74,91.7,1032.93,5.08,3.805,3.309,0.0,10
2016-01-23 12:00:00,10.08,8.19,88.1,1032.58,6.07,4.055,4.497,0.0,10
2016-01-23 13:00:00,9.29,7.79,90.5,1033.04,6.34,4.705,4.227,0.0,10
2016-01-23 14:00:00,8.74,7.55,92.3,1032.95,5.53,3.48,4.288,0.0,10
2016-01-23 15:00:00,8.06,6.96,93.0,1033.12,4.64,2.482,3.858,0.0,10
2016-01-23 16:00:00,7.88,6.76,92.8,1032.5,3.46,0.859,3.249,0.0,10
2016-01-23 17:00:00,7.62,6.32,91.6,1032.06,3.73,-0.914,3.602,0.0,10
2016-01-23 18:00:00,6.45,5.23,91.9,1032.26,3.93,-0.003,3.914,0.0,10
2016-01-23 19:00:00,5.65,4.49,92.2,1032.16,5.32,-0.0,5.32,0.0,10
2016-01-23 20:00:00,5.61,4.19,90.7,1031.67,4.97,-0.264,4.947,0.0,10
2016-01-23 21:00:00,5.65,4.11,89.8,1031.05,4.82,-0.837,4.747,0.0,10
2016-01-23 22:00:00,6.1,3.95,86.0,1030.82,4.34,-0.229,4.307,0.0,10
2016-01-23 23:00:00,6.24,3.74,84.0,1030.57,5.38,-0.189,5.363,0.2,10
2016-01-24 00:00:00,6.09,3.99,86.3,1030.17,5.05,-0.698,4.989,0.8,10
2016-01-24 01:00:00,6.13,4.67,90.5,1029.68,4.27,-0.495,4.215,0.4,10
2016-01-24 02:00:00,7.03,5.63,91.0,1029.28,4.15,0.288,4.125,0.0,10
2016-01-24 03:00:00,7.57,6.17,91.0,1028.72,4.47,1.279,4.234,0.0,10
2016-01-24 04:00:00,7.85,6.57,91.6,1028.44,5.42,2.04,5.006,0.0,10
2016-01-24 05:00:00,8.37,7.17,92.0,1027.99,4.25,1.898,3.787,0.0,10
2016-01-24 06:00:00,9.16,8.13,93.2,1027.85,6.56,4.225,4.908,0.0,10
2016-01-24 07:00:00,9.52,8.62,94.0,1028.15,7.1,4.893,5.11,0.0,10
2016-01-24 08:00:00,9.95,9.07,94.2,1028.73,6.72,4.617,4.851,0.0,10
2016-01-24 09:00:00,10.46,9.66,95.0,1029.24,6.31,4.437,4.453,0.0,10
2016-01-24 10:00:00,10.74,9.96,95.1,1029.41,5.74,3.834,4.253,0.0,10
2016-01-24 11:00:00,11.23,10.4,94.7,1029.27,6.13,4.555,4.081,0.0,10
2016-01-24 12:00:00,11.87,10.87,93.5,1029.16,5.56,4.2,3.633,0.0,10
2016-01-24 13:00:00,12.12,10.67,90.8,1028.86,6.01,5.036,3.246,0.0,10
2016-01-24 14:00:00,12.28,10.52,89.1,1028.62,5.6,4.338,3.531,0.0,10
2016-01-24 15:00:00,12.33,10.53,89.0,1028.58,4.59,3.562,2.83,0.0,10
2016-01-24 16:00:00,12.0,10.2,89.0,1028.71,3.55,2.277,2.695,0.0,10
2016-01-24 17:00:00,11.84,10.06,89.1,1028.94,3.64,2.085,2.941,0.0,10
2016-01-24 18:00:00,11.82,10.34,90.6,1028.75,3.8,1.651,3.374,0.0,10
2016-01-24 19:00:00,11.99,10.57,90.9,1028.47,3.99,1.139,3.81,0.0,10
2016-01-24 20:00:00,10.82,9.51,91.5,1028.34,2.33,0.993,1.941,0.0,10
